Elvation Azimuth       Counts
  104.50   66.00   0.00402576
  105.50   66.00   0.00375978
  106.50   66.00   0.00350451
  107.50   66.00   0.00326852
  108.50   66.00   0.00306032
  109.50   66.00   0.00288764
  110.50   66.00   0.00275686
  111.50   66.00   0.00267273
  112.50   66.00   0.00263807
  113.50   66.00   0.00265356
  114.50   66.00   0.00271751
  115.50   66.00   0.00282535
  116.50   66.00   0.00296907
  117.50   66.00   0.00313697
  118.50   66.00   0.00331393
  119.50   66.00   0.00348277
  120.50   66.00   0.00362667
  121.50   66.00   0.00373220
  122.50   66.00   0.00379231
  123.50   66.00   0.00380819
  124.50   66.00   0.00378940
  125.50   66.00   0.00375187
  126.50   66.00   0.00371444
  127.50   66.00   0.00369472
  128.50   66.00   0.00370547
  129.50   66.00   0.00375229
  130.50   66.00   0.00383316
  131.50   66.00   0.00393953
  132.50   66.00   0.00405868
  133.50   66.00   0.00417651
  134.50   66.00   0.00428001
  135.50   66.00   0.00435910
  136.50   66.00   0.00440758
  137.50   66.00   0.00442331
  138.50   66.00   0.00440807
  139.50   66.00   0.00436723
  140.50   66.00   0.00430946
  141.50   66.00   0.00424609
  142.50   66.00   0.00418996
  143.50   66.00   0.00415341
  144.50   66.00   0.00414585
  145.50   66.00   0.00417131
  146.50   66.00   0.00422698
  147.50   66.00   0.00430312
  148.50   66.00   0.00438457
  149.50   66.00   0.00445334
  150.50   66.00   0.00449173
  151.50   66.00   0.00448516
  152.50   66.00   0.00442421
  153.50   66.00   0.00430587
  154.50   66.00   0.00413384
  155.50   66.00   0.00391804
  156.50   66.00   0.00367328
  157.50   66.00   0.00341732
  158.50   66.00   0.00316840
  159.50   66.00   0.00294276
  160.50   66.00   0.00275241
  161.50   66.00   0.00260384
  162.50   66.00   0.00249768
  163.50   66.00   0.00242937
  164.50   66.00   0.00239068
  165.50   66.00   0.00237149
  166.50   66.00   0.00236171
  167.50   66.00   0.00235269
  168.50   66.00   0.00233821
  169.50   66.00   0.00231484
  170.50   66.00   0.00228175
  171.50   66.00   0.00224028
  172.50   66.00   0.00219315
  173.50   66.00   0.00214380
  174.50   66.00   0.00209570
  175.50   66.00   0.00205184
  176.50   66.00   0.00201435
  177.50   66.00   0.00198424
  178.50   66.00   0.00196127
  179.50   66.00   0.00194399
  180.50   66.00   0.00192993
 -178.50   67.00   0.00199456
 -177.50   67.00   0.00199155
 -176.50   67.00   0.00198221
 -175.50   67.00   0.00196605
 -174.50   67.00   0.00194536
 -173.50   67.00   0.00192509
 -172.50   67.00   0.00191179
 -171.50   67.00   0.00191197
 -170.50   67.00   0.00193019
 -169.50   67.00   0.00196768
 -168.50   67.00   0.00202193
 -167.50   67.00   0.00208709
 -166.50   67.00   0.00215497
 -165.50   67.00   0.00221600
 -164.50   67.00   0.00226074
 -163.50   67.00   0.00228185
 -162.50   67.00   0.00227655
 -161.50   67.00   0.00224857
 -160.50   67.00   0.00220889
 -159.50   67.00   0.00217402
 -158.50   67.00   0.00216056
 -157.50   67.00   0.00217787
 -156.50   67.00   0.00222623
 -155.50   67.00   0.00230373
 -154.50   67.00   0.00240884
 -153.50   67.00   0.00253707
 -152.50   67.00   0.00268066
 -151.50   67.00   0.00282970
 -150.50   67.00   0.00297347
 -149.50   67.00   0.00310190
 -148.50   67.00   0.00320700
 -147.50   67.00   0.00328410
 -146.50   67.00   0.00333262
 -145.50   67.00   0.00335603
 -144.50   67.00   0.00336111
 -143.50   67.00   0.00335653
 -142.50   67.00   0.00335128
 -141.50   67.00   0.00335337
 -140.50   67.00   0.00336893
 -139.50   67.00   0.00340192
 -138.50   67.00   0.00345421
 -137.50   67.00   0.00352579
 -136.50   67.00   0.00361496
 -135.50   67.00   0.00371858
 -134.50   67.00   0.00383225
 -133.50   67.00   0.00395051
 -132.50   67.00   0.00406730
 -131.50   67.00   0.00417636
 -130.50   67.00   0.00427175
 -129.50   67.00   0.00434840
 -128.50   67.00   0.00440241
 -127.50   67.00   0.00443134
 -126.50   67.00   0.00443422
 -125.50   67.00   0.00441145
 -124.50   67.00   0.00436461
 -123.50   67.00   0.00429613
 -122.50   67.00   0.00420907
 -121.50   67.00   0.00410688
 -120.50   67.00   0.00399320
 -119.50   67.00   0.00387172
 -118.50   67.00   0.00374603
 -117.50   67.00   0.00361947
 -116.50   67.00   0.00349505
 -115.50   67.00   0.00337536
 -114.50   67.00   0.00326256
 -113.50   67.00   0.00315849
 -112.50   67.00   0.00306480
 -111.50   67.00   0.00298316
 -110.50   67.00   0.00291547
 -109.50   67.00   0.00286404
 -108.50   67.00   0.00283164
 -107.50   67.00   0.00282140
 -106.50   67.00   0.00283655
 -105.50   67.00   0.00287995
 -104.50   67.00   0.00295360
 -103.50   67.00   0.00305797
 -102.50   67.00   0.00319160
 -101.50   67.00   0.00335082
 -100.50   67.00   0.00352979
  -99.50   67.00   0.00372093
  -98.50   67.00   0.00391552
  -97.50   67.00   0.00410463
  -96.50   67.00   0.00427999
  -95.50   67.00   0.00443478
  -94.50   67.00   0.00456423
  -93.50   67.00   0.00466592
  -92.50   67.00   0.00473970
  -91.50   67.00   0.00478740
  -90.50   67.00   0.00481237
  -89.50   67.00   0.00481887
  -88.50   67.00   0.00481153
  -87.50   67.00   0.00479485
  -86.50   67.00   0.00477292
  -85.50   67.00   0.00474917
  -84.50   67.00   0.00472636
  -83.50   67.00   0.00470662
  -82.50   67.00   0.00469154
  -81.50   67.00   0.00468238
  -80.50   67.00   0.00468008
  -79.50   67.00   0.00468551
  -78.50   67.00   0.00469942
  -77.50   67.00   0.00472255
  -76.50   67.00   0.00475559
  -75.50   67.00   0.00479917
  -74.50   67.00   0.00485378
  -73.50   67.00   0.00491972
  -72.50   67.00   0.00499706
  -71.50   67.00   0.00508552
  -70.50   67.00   0.00518451
  -69.50   67.00   0.00529305
  -68.50   67.00   0.00540982
  -67.50   67.00   0.00553318
  -66.50   67.00   0.00566122
  -65.50   67.00   0.00579189
  -64.50   67.00   0.00592307
  -63.50   67.00   0.00605270
  -62.50   67.00   0.00617890
  -61.50   67.00   0.00629996
  -60.50   67.00   0.00641445
  -59.50   67.00   0.00652112
  -58.50   67.00   0.00661881
  -57.50   67.00   0.00670630
  -56.50   67.00   0.00678204
  -55.50   67.00   0.00684402
  -54.50   67.00   0.00688957
  -53.50   67.00   0.00691532
  -52.50   67.00   0.00691738
  -51.50   67.00   0.00689164
  -50.50   67.00   0.00683433
  -49.50   67.00   0.00674267
  -48.50   67.00   0.00661561
  -47.50   67.00   0.00645441
  -46.50   67.00   0.00626294
  -45.50   67.00   0.00604768
  -44.50   67.00   0.00581728
  -43.50   67.00   0.00558175
  -42.50   67.00   0.00535145
  -41.50   67.00   0.00513599
  -40.50   67.00   0.00494328
  -39.50   67.00   0.00477887
  -38.50   67.00   0.00464572
  -37.50   67.00   0.00454432
  -36.50   67.00   0.00447313
  -35.50   67.00   0.00442926
  -34.50   67.00   0.00440896
  -33.50   67.00   0.00440809
  -32.50   67.00   0.00442215
  -31.50   67.00   0.00444622
  -30.50   67.00   0.00447478
  -29.50   67.00   0.00450167
  -28.50   67.00   0.00452055
  -27.50   67.00   0.00452550
  -26.50   67.00   0.00451208
  -25.50   67.00   0.00447819
  -24.50   67.00   0.00442466
  -23.50   67.00   0.00435525
  -22.50   67.00   0.00427593
  -21.50   67.00   0.00419389
  -20.50   67.00   0.00411777
  -19.50   67.00   0.00406025
  -18.50   67.00   0.00403275
  -17.50   67.00   0.00403656
  -16.50   67.00   0.00406425
  -15.50   67.00   0.00410599
  -14.50   67.00   0.00415354
  -13.50   67.00   0.00420122
  -12.50   67.00   0.00424527
  -11.50   67.00   0.00428298
  -10.50   67.00   0.00431185
   -9.50   67.00   0.00432935
   -8.50   67.00   0.00433294
   -7.50   67.00   0.00432066
   -6.50   67.00   0.00429187
   -5.50   67.00   0.00424799
   -4.50   67.00   0.00419321
   -3.50   67.00   0.00413472
   -2.50   67.00   0.00408237
   -1.50   67.00   0.00404772
   -0.50   67.00   0.00404225
    0.50   67.00   0.00407519
    1.50   67.00   0.00415138
    2.50   67.00   0.00426966
    3.50   67.00   0.00442265
    4.50   67.00   0.00459781
    5.50   67.00   0.00478014
    6.50   67.00   0.00495530
    7.50   67.00   0.00511253
    8.50   67.00   0.00524661
    9.50   67.00   0.00535817
   10.50   67.00   0.00545283
   11.50   67.00   0.00553942
   12.50   67.00   0.00562789
   13.50   67.00   0.00572745
   14.50   67.00   0.00584509
   15.50   67.00   0.00598423
   16.50   67.00   0.00614389
   17.50   67.00   0.00631812
   18.50   67.00   0.00649622
   19.50   67.00   0.00666372
   20.50   67.00   0.00680410
   21.50   67.00   0.00690119
   22.50   67.00   0.00694150
   23.50   67.00   0.00691623
   24.50   67.00   0.00682241
   25.50   67.00   0.00666327
   26.50   67.00   0.00644787
   27.50   67.00   0.00619036
   28.50   67.00   0.00590907
   29.50   67.00   0.00562477
   30.50   67.00   0.00535803
   31.50   67.00   0.00512608
   32.50   67.00   0.00494015
   33.50   67.00   0.00480397
   34.50   67.00   0.00471382
   35.50   67.00   0.00465988
   36.50   67.00   0.00462869
   37.50   67.00   0.00460598
   38.50   67.00   0.00457908
   39.50   67.00   0.00453871
   40.50   67.00   0.00447957
   41.50   67.00   0.00440030
   42.50   67.00   0.00430283
   43.50   67.00   0.00419179
   44.50   67.00   0.00407395
   45.50   67.00   0.00395779
   46.50   67.00   0.00385284
   47.50   67.00   0.00376877
   48.50   67.00   0.00371402
   49.50   67.00   0.00369429
   50.50   67.00   0.00371102
   51.50   67.00   0.00376050
   52.50   67.00   0.00383373
   53.50   67.00   0.00391757
   54.50   67.00   0.00399672
   55.50   67.00   0.00405646
   56.50   67.00   0.00408540
   57.50   67.00   0.00407747
   58.50   67.00   0.00403286
   59.50   67.00   0.00395754
   60.50   67.00   0.00386167
   61.50   67.00   0.00375758
   62.50   67.00   0.00365767
   63.50   67.00   0.00357287
   64.50   67.00   0.00351183
   65.50   67.00   0.00348068
   66.50   67.00   0.00348322
   67.50   67.00   0.00352133
   68.50   67.00   0.00359517
   69.50   67.00   0.00370347
   70.50   67.00   0.00384351
   71.50   67.00   0.00401134
   72.50   67.00   0.00420179
   73.50   67.00   0.00440877
   74.50   67.00   0.00462571
   75.50   67.00   0.00484587
   76.50   67.00   0.00506273
   77.50   67.00   0.00527044
   78.50   67.00   0.00546403
   79.50   67.00   0.00563949
   80.50   67.00   0.00579384
   81.50   67.00   0.00592515
   82.50   67.00   0.00603237
   83.50   67.00   0.00611518
   84.50   67.00   0.00617387
   85.50   67.00   0.00620906
   86.50   67.00   0.00622170
   87.50   67.00   0.00621276
   88.50   67.00   0.00618318
   89.50   67.00   0.00613374
   90.50   67.00   0.00606512
   91.50   67.00   0.00597775
   92.50   67.00   0.00587190
   93.50   67.00   0.00574778
   94.50   67.00   0.00560563
   95.50   67.00   0.00544583
   96.50   67.00   0.00526908
   97.50   67.00   0.00507644
   98.50   67.00   0.00486968
   99.50   67.00   0.00465117
  100.50   67.00   0.00442419
  101.50   67.00   0.00419282
  102.50   67.00   0.00396200
  103.50   67.00   0.00373743
  104.50   67.00   0.00352520
  105.50   67.00   0.00333175
  106.50   67.00   0.00316329
  107.50   67.00   0.00302559
  108.50   67.00   0.00292362
  109.50   67.00   0.00286129
  110.50   67.00   0.00284119
  111.50   67.00   0.00286450
  112.50   67.00   0.00293057
  113.50   67.00   0.00303670
  114.50   67.00   0.00317762
  115.50   67.00   0.00334525
  116.50   67.00   0.00352866
  117.50   67.00   0.00371457
  118.50   67.00   0.00388871
  119.50   67.00   0.00403765
  120.50   67.00   0.00415107
  121.50   67.00   0.00422384
  122.50   67.00   0.00425724
  123.50   67.00   0.00425889
  124.50   67.00   0.00424140
  125.50   67.00   0.00421973
  126.50   67.00   0.00420824
  127.50   67.00   0.00421775
  128.50   67.00   0.00425369
  129.50   67.00   0.00431532
  130.50   67.00   0.00439634
  131.50   67.00   0.00448642
  132.50   67.00   0.00457340
  133.50   67.00   0.00464537
  134.50   67.00   0.00469253
  135.50   67.00   0.00470822
  136.50   67.00   0.00468949
  137.50   67.00   0.00463708
  138.50   67.00   0.00455519
  139.50   67.00   0.00445125
  140.50   67.00   0.00433554
  141.50   67.00   0.00422051
  142.50   67.00   0.00411956
  143.50   67.00   0.00404520
  144.50   67.00   0.00400684
  145.50   67.00   0.00400872
  146.50   67.00   0.00404858
  147.50   67.00   0.00411760
  148.50   67.00   0.00420163
  149.50   67.00   0.00428348
  150.50   67.00   0.00434566
  151.50   67.00   0.00437302
  152.50   67.00   0.00435486
  153.50   67.00   0.00428622
  154.50   67.00   0.00416828
  155.50   67.00   0.00400798
  156.50   67.00   0.00381688
  157.50   67.00   0.00360944
  158.50   67.00   0.00340087
  159.50   67.00   0.00320502
  160.50   67.00   0.00303239
  161.50   67.00   0.00288902
  162.50   67.00   0.00277609
  163.50   67.00   0.00269052
  164.50   67.00   0.00262624
  165.50   67.00   0.00257573
  166.50   67.00   0.00253165
  167.50   67.00   0.00248800
  168.50   67.00   0.00244089
  169.50   67.00   0.00238866
  170.50   67.00   0.00233170
  171.50   67.00   0.00227190
  172.50   67.00   0.00221206
  173.50   67.00   0.00215529
  174.50   67.00   0.00210461
  175.50   67.00   0.00206244
  176.50   67.00   0.00203041
  177.50   67.00   0.00200901
  178.50   67.00   0.00199744
  179.50   67.00   0.00199353
  180.50   67.00   0.00199392
 -178.50   68.00   0.00214989
 -177.50   68.00   0.00215897
 -176.50   68.00   0.00216462
 -175.50   68.00   0.00216622
 -174.50   68.00   0.00216553
 -173.50   68.00   0.00216642
 -172.50   68.00   0.00217385
 -171.50   68.00   0.00219226
 -170.50   68.00   0.00222412
 -169.50   68.00   0.00226894
 -168.50   68.00   0.00232322
 -167.50   68.00   0.00238101
 -166.50   68.00   0.00243481
 -165.50   68.00   0.00247654
 -164.50   68.00   0.00249885
 -163.50   68.00   0.00249674
 -162.50   68.00   0.00246922
 -161.50   68.00   0.00242057
 -160.50   68.00   0.00236079
 -159.50   68.00   0.00230494
 -158.50   68.00   0.00227067
 -157.50   68.00   0.00227346
 -156.50   68.00   0.00232060
 -155.50   68.00   0.00240890
 -154.50   68.00   0.00253035
 -153.50   68.00   0.00267680
 -152.50   68.00   0.00283846
 -151.50   68.00   0.00300350
 -150.50   68.00   0.00315965
 -149.50   68.00   0.00329589
 -148.50   68.00   0.00340412
 -147.50   68.00   0.00348024
 -146.50   68.00   0.00352456
 -145.50   68.00   0.00354130
 -144.50   68.00   0.00353744
 -143.50   68.00   0.00352119
 -142.50   68.00   0.00350050
 -141.50   68.00   0.00348209
 -140.50   68.00   0.00347093
 -139.50   68.00   0.00347032
 -138.50   68.00   0.00348219
 -137.50   68.00   0.00350741
 -136.50   68.00   0.00354605
 -135.50   68.00   0.00359739
 -134.50   68.00   0.00365992
 -133.50   68.00   0.00373123
 -132.50   68.00   0.00380810
 -131.50   68.00   0.00388661
 -130.50   68.00   0.00396245
 -129.50   68.00   0.00403123
 -128.50   68.00   0.00408888
 -127.50   68.00   0.00413200
 -126.50   68.00   0.00415802
 -125.50   68.00   0.00416542
 -124.50   68.00   0.00415367
 -123.50   68.00   0.00412321
 -122.50   68.00   0.00407523
 -121.50   68.00   0.00401156
 -120.50   68.00   0.00393447
 -119.50   68.00   0.00384650
 -118.50   68.00   0.00375039
 -117.50   68.00   0.00364891
 -116.50   68.00   0.00354479
 -115.50   68.00   0.00344060
 -114.50   68.00   0.00333868
 -113.50   68.00   0.00324112
 -112.50   68.00   0.00314973
 -111.50   68.00   0.00306610
 -110.50   68.00   0.00299171
 -109.50   68.00   0.00292807
 -108.50   68.00   0.00287681
 -107.50   68.00   0.00283984
 -106.50   68.00   0.00281928
 -105.50   68.00   0.00281742
 -104.50   68.00   0.00283653
 -103.50   68.00   0.00287853
 -102.50   68.00   0.00294468
 -101.50   68.00   0.00303524
 -100.50   68.00   0.00314917
  -99.50   68.00   0.00328405
  -98.50   68.00   0.00343609
  -97.50   68.00   0.00360035
  -96.50   68.00   0.00377116
  -95.50   68.00   0.00394255
  -94.50   68.00   0.00410877
  -93.50   68.00   0.00426482
  -92.50   68.00   0.00440673
  -91.50   68.00   0.00453185
  -90.50   68.00   0.00463895
  -89.50   68.00   0.00472807
  -88.50   68.00   0.00480041
  -87.50   68.00   0.00485806
  -86.50   68.00   0.00490370
  -85.50   68.00   0.00494032
  -84.50   68.00   0.00497099
  -83.50   68.00   0.00499866
  -82.50   68.00   0.00502602
  -81.50   68.00   0.00505541
  -80.50   68.00   0.00508881
  -79.50   68.00   0.00512776
  -78.50   68.00   0.00517344
  -77.50   68.00   0.00522662
  -76.50   68.00   0.00528770
  -75.50   68.00   0.00535673
  -74.50   68.00   0.00543341
  -73.50   68.00   0.00551712
  -72.50   68.00   0.00560693
  -71.50   68.00   0.00570166
  -70.50   68.00   0.00579988
  -69.50   68.00   0.00590000
  -68.50   68.00   0.00600036
  -67.50   68.00   0.00609926
  -66.50   68.00   0.00619505
  -65.50   68.00   0.00628625
  -64.50   68.00   0.00637149
  -63.50   68.00   0.00644961
  -62.50   68.00   0.00651959
  -61.50   68.00   0.00658049
  -60.50   68.00   0.00663130
  -59.50   68.00   0.00667090
  -58.50   68.00   0.00669784
  -57.50   68.00   0.00671027
  -56.50   68.00   0.00670592
  -55.50   68.00   0.00668215
  -54.50   68.00   0.00663617
  -53.50   68.00   0.00656532
  -52.50   68.00   0.00646755
  -51.50   68.00   0.00634183
  -50.50   68.00   0.00618865
  -49.50   68.00   0.00601030
  -48.50   68.00   0.00581104
  -47.50   68.00   0.00559693
  -46.50   68.00   0.00537545
  -45.50   68.00   0.00515483
  -44.50   68.00   0.00494334
  -43.50   68.00   0.00474848
  -42.50   68.00   0.00457627
  -41.50   68.00   0.00443083
  -40.50   68.00   0.00431416
  -39.50   68.00   0.00422627
  -38.50   68.00   0.00416553
  -37.50   68.00   0.00412913
  -36.50   68.00   0.00411370
  -35.50   68.00   0.00411560
  -34.50   68.00   0.00413125
  -33.50   68.00   0.00415702
  -32.50   68.00   0.00418905
  -31.50   68.00   0.00422301
  -30.50   68.00   0.00425401
  -29.50   68.00   0.00427674
  -28.50   68.00   0.00428598
  -27.50   68.00   0.00427731
  -26.50   68.00   0.00424795
  -25.50   68.00   0.00419739
  -24.50   68.00   0.00412765
  -23.50   68.00   0.00404303
  -22.50   68.00   0.00394966
  -21.50   68.00   0.00385656
  -20.50   68.00   0.00377688
  -19.50   68.00   0.00372138
  -18.50   68.00   0.00369191
  -17.50   68.00   0.00368345
  -16.50   68.00   0.00368898
  -15.50   68.00   0.00370253
  -14.50   68.00   0.00371994
  -13.50   68.00   0.00373861
  -12.50   68.00   0.00375677
  -11.50   68.00   0.00377281
  -10.50   68.00   0.00378490
   -9.50   68.00   0.00379083
   -8.50   68.00   0.00378828
   -7.50   68.00   0.00377528
   -6.50   68.00   0.00375084
   -5.50   68.00   0.00371569
   -4.50   68.00   0.00367285
   -3.50   68.00   0.00362786
   -2.50   68.00   0.00358865
   -1.50   68.00   0.00356468
   -0.50   68.00   0.00356561
    0.50   68.00   0.00359945
    1.50   68.00   0.00367079
    2.50   68.00   0.00377938
    3.50   68.00   0.00391981
    4.50   68.00   0.00408228
    5.50   68.00   0.00425458
    6.50   68.00   0.00442464
    7.50   68.00   0.00458318
    8.50   68.00   0.00472544
    9.50   68.00   0.00485189
   10.50   68.00   0.00496773
   11.50   68.00   0.00508136
   12.50   68.00   0.00520253
   13.50   68.00   0.00534036
   14.50   68.00   0.00550157
   15.50   68.00   0.00568907
   16.50   68.00   0.00590095
   17.50   68.00   0.00613001
   18.50   68.00   0.00636410
   19.50   68.00   0.00658714
   20.50   68.00   0.00678105
   21.50   68.00   0.00692813
   22.50   68.00   0.00701354
   23.50   68.00   0.00702734
   24.50   68.00   0.00696579
   25.50   68.00   0.00683179
   26.50   68.00   0.00663444
   27.50   68.00   0.00638823
   28.50   68.00   0.00611182
   29.50   68.00   0.00582623
   30.50   68.00   0.00555236
   31.50   68.00   0.00530798
   32.50   68.00   0.00510521
   33.50   68.00   0.00494902
   34.50   68.00   0.00483720
   35.50   68.00   0.00476164
   36.50   68.00   0.00471054
   37.50   68.00   0.00467099
   38.50   68.00   0.00463116
   39.50   68.00   0.00458207
   40.50   68.00   0.00451814
   41.50   68.00   0.00443733
   42.50   68.00   0.00434057
   43.50   68.00   0.00423116
   44.50   68.00   0.00411422
   45.50   68.00   0.00399630
   46.50   68.00   0.00388493
   47.50   68.00   0.00378805
   48.50   68.00   0.00371328
   49.50   68.00   0.00366683
   50.50   68.00   0.00365243
   51.50   68.00   0.00367032
   52.50   68.00   0.00371675
   53.50   68.00   0.00378403
   54.50   68.00   0.00386140
   55.50   68.00   0.00393649
   56.50   68.00   0.00399727
   57.50   68.00   0.00403392
   58.50   68.00   0.00404035
   59.50   68.00   0.00401495
   60.50   68.00   0.00396050
   61.50   68.00   0.00388331
   62.50   68.00   0.00379191
   63.50   68.00   0.00369559
   64.50   68.00   0.00360321
   65.50   68.00   0.00352236
   66.50   68.00   0.00345893
   67.50   68.00   0.00341712
   68.50   68.00   0.00339960
   69.50   68.00   0.00340772
   70.50   68.00   0.00344178
   71.50   68.00   0.00350119
   72.50   68.00   0.00358448
   73.50   68.00   0.00368943
   74.50   68.00   0.00381312
   75.50   68.00   0.00395200
   76.50   68.00   0.00410205
   77.50   68.00   0.00425899
   78.50   68.00   0.00441835
   79.50   68.00   0.00457579
   80.50   68.00   0.00472719
   81.50   68.00   0.00486880
   82.50   68.00   0.00499731
   83.50   68.00   0.00510993
   84.50   68.00   0.00520439
   85.50   68.00   0.00527887
   86.50   68.00   0.00533211
   87.50   68.00   0.00536322
   88.50   68.00   0.00537170
   89.50   68.00   0.00535744
   90.50   68.00   0.00532062
   91.50   68.00   0.00526177
   92.50   68.00   0.00518172
   93.50   68.00   0.00508166
   94.50   68.00   0.00496312
   95.50   68.00   0.00482808
   96.50   68.00   0.00467892
   97.50   68.00   0.00451858
   98.50   68.00   0.00435044
   99.50   68.00   0.00417834
  100.50   68.00   0.00400658
  101.50   68.00   0.00383983
  102.50   68.00   0.00368288
  103.50   68.00   0.00354066
  104.50   68.00   0.00341792
  105.50   68.00   0.00331910
  106.50   68.00   0.00324814
  107.50   68.00   0.00320827
  108.50   68.00   0.00320187
  109.50   68.00   0.00323022
  110.50   68.00   0.00329329
  111.50   68.00   0.00338941
  112.50   68.00   0.00351501
  113.50   68.00   0.00366434
  114.50   68.00   0.00382946
  115.50   68.00   0.00400050
  116.50   68.00   0.00416635
  117.50   68.00   0.00431586
  118.50   68.00   0.00443926
  119.50   68.00   0.00452975
  120.50   68.00   0.00458476
  121.50   68.00   0.00460653
  122.50   68.00   0.00460191
  123.50   68.00   0.00458110
  124.50   68.00   0.00455583
  125.50   68.00   0.00453719
  126.50   68.00   0.00453355
  127.50   68.00   0.00454920
  128.50   68.00   0.00458374
  129.50   68.00   0.00463239
  130.50   68.00   0.00468712
  131.50   68.00   0.00473818
  132.50   68.00   0.00477579
  133.50   68.00   0.00479164
  134.50   68.00   0.00477992
  135.50   68.00   0.00473788
  136.50   68.00   0.00466597
  137.50   68.00   0.00456762
  138.50   68.00   0.00444906
  139.50   68.00   0.00431896
  140.50   68.00   0.00418803
  141.50   68.00   0.00406825
  142.50   68.00   0.00397175
  143.50   68.00   0.00390909
  144.50   68.00   0.00388752
  145.50   68.00   0.00390933
  146.50   68.00   0.00397096
  147.50   68.00   0.00406318
  148.50   68.00   0.00417221
  149.50   68.00   0.00428183
  150.50   68.00   0.00437568
  151.50   68.00   0.00443956
  152.50   68.00   0.00446316
  153.50   68.00   0.00444111
  154.50   68.00   0.00437321
  155.50   68.00   0.00426408
  156.50   68.00   0.00412220
  157.50   68.00   0.00395856
  158.50   68.00   0.00378503
  159.50   68.00   0.00361273
  160.50   68.00   0.00345059
  161.50   68.00   0.00330446
  162.50   68.00   0.00317670
  163.50   68.00   0.00306658
  164.50   68.00   0.00297108
  165.50   68.00   0.00288598
  166.50   68.00   0.00280701
  167.50   68.00   0.00273070
  168.50   68.00   0.00265485
  169.50   68.00   0.00257873
  170.50   68.00   0.00250292
  171.50   68.00   0.00242892
  172.50   68.00   0.00235885
  173.50   68.00   0.00229505
  174.50   68.00   0.00223980
  175.50   68.00   0.00219503
  176.50   68.00   0.00216207
  177.50   68.00   0.00214138
  178.50   68.00   0.00213228
  179.50   68.00   0.00213283
  180.50   68.00   0.00213995
 -178.50   69.00   0.00234734
 -177.50   69.00   0.00236576
 -176.50   69.00   0.00238677
 -175.50   69.00   0.00240963
 -174.50   69.00   0.00243488
 -173.50   69.00   0.00246394
 -172.50   69.00   0.00249837
 -171.50   69.00   0.00253887
 -170.50   69.00   0.00258454
 -169.50   69.00   0.00263267
 -168.50   69.00   0.00267907
 -167.50   69.00   0.00271871
 -166.50   69.00   0.00274638
 -165.50   69.00   0.00275730
 -164.50   69.00   0.00274794
 -163.50   69.00   0.00271697
 -162.50   69.00   0.00266616
 -161.50   69.00   0.00260086
 -160.50   69.00   0.00253002
 -159.50   69.00   0.00246575
 -158.50   69.00   0.00242214
 -157.50   69.00   0.00241329
 -156.50   69.00   0.00244997
 -155.50   69.00   0.00253527
 -154.50   69.00   0.00266227
 -153.50   69.00   0.00281761
 -152.50   69.00   0.00298762
 -151.50   69.00   0.00315926
 -150.50   69.00   0.00331964
 -149.50   69.00   0.00345749
 -148.50   69.00   0.00356469
 -147.50   69.00   0.00363736
 -146.50   69.00   0.00367604
 -145.50   69.00   0.00368505
 -144.50   69.00   0.00367122
 -143.50   69.00   0.00364232
 -142.50   69.00   0.00360570
 -141.50   69.00   0.00356734
 -140.50   69.00   0.00353156
 -139.50   69.00   0.00350113
 -138.50   69.00   0.00347768
 -137.50   69.00   0.00346225
 -136.50   69.00   0.00345551
 -135.50   69.00   0.00345792
 -134.50   69.00   0.00346964
 -133.50   69.00   0.00349040
 -132.50   69.00   0.00351928
 -131.50   69.00   0.00355471
 -130.50   69.00   0.00359443
 -129.50   69.00   0.00363567
 -128.50   69.00   0.00367539
 -127.50   69.00   0.00371051
 -126.50   69.00   0.00373822
 -125.50   69.00   0.00375616
 -124.50   69.00   0.00376262
 -123.50   69.00   0.00375658
 -122.50   69.00   0.00373774
 -121.50   69.00   0.00370647
 -120.50   69.00   0.00366367
 -119.50   69.00   0.00361071
 -118.50   69.00   0.00354930
 -117.50   69.00   0.00348134
 -116.50   69.00   0.00340887
 -115.50   69.00   0.00333394
 -114.50   69.00   0.00325857
 -113.50   69.00   0.00318465
 -112.50   69.00   0.00311391
 -111.50   69.00   0.00304789
 -110.50   69.00   0.00298790
 -109.50   69.00   0.00293511
 -108.50   69.00   0.00289059
 -107.50   69.00   0.00285537
 -106.50   69.00   0.00283056
 -105.50   69.00   0.00281735
 -104.50   69.00   0.00281708
 -103.50   69.00   0.00283114
 -102.50   69.00   0.00286089
 -101.50   69.00   0.00290752
 -100.50   69.00   0.00297182
  -99.50   69.00   0.00305405
  -98.50   69.00   0.00315376
  -97.50   69.00   0.00326972
  -96.50   69.00   0.00339993
  -95.50   69.00   0.00354172
  -94.50   69.00   0.00369189
  -93.50   69.00   0.00384698
  -92.50   69.00   0.00400349
  -91.50   69.00   0.00415816
  -90.50   69.00   0.00430819
  -89.50   69.00   0.00445135
  -88.50   69.00   0.00458614
  -87.50   69.00   0.00471179
  -86.50   69.00   0.00482819
  -85.50   69.00   0.00493581
  -84.50   69.00   0.00503561
  -83.50   69.00   0.00512884
  -82.50   69.00   0.00521696
  -81.50   69.00   0.00530141
  -80.50   69.00   0.00538356
  -79.50   69.00   0.00546461
  -78.50   69.00   0.00554546
  -77.50   69.00   0.00562670
  -76.50   69.00   0.00570858
  -75.50   69.00   0.00579101
